Year,Conference,Division,Team,Stadium,Lat,Long,Logo
1976,AFC,AFC East,New York Jets,Shea Stadium,40.755556,-73.848056,https://sportslogohistory.com/wp-content/uploads/2017/12/new_york_jets_1967-1977.png
1976,AFC,AFC East,Buffalo Bills,Bills Stadium,42.774,-78.787,https://sportslogohistory.com/wp-content/uploads/2017/12/buffalo_bills_1974-pres.png
1976,AFC,AFC East,New England Patriots,Foxboro Stadium,42.0927,-71.267442,https://sportslogohistory.com/wp-content/uploads/2018/02/new_england_patriots_1972-1988.png
1976,AFC,AFC Central,Cincinnati Bengals,Riverfront Stadium,39.096667,-84.508333,https://sportslogohistory.com/wp-content/uploads/2017/12/cincinnati_bengals_1970-1980.png
1976,AFC,AFC Central,Cleveland Browns,Cleveland Stadium,41.506667,-81.697222,https://sportslogohistory.com/wp-content/uploads/2017/12/cleveland_browns_1970-1985.png
1976,AFC,AFC Central,Pittsburgh Steelers,Three Rivers Stadium,40.446667,-80.012778,https://sportslogohistory.com/wp-content/uploads/2016/SLH/nfl_primary/pittsburgh_steelers.png
1976,AFC,AFC Central,Houston Oilers,Houston Astrodome,29.685,-95.407778,https://sportslogohistory.com/wp-content/uploads/2017/12/houston_oilers_1972-1979.png
1976,AFC,AFC West,Oakland Raiders,Oakland–Alameda County Coliseum,37.751667,-121.200556,https://static.wikia.nocookie.net/logopedia/images/c/c1/200px-Oakland_Raiders_svg.png/revision/latest/scale-to-width-down/200?cb=20100914224831
1976,AFC,AFC West,Kansas City Chiefs,Arrowhead Stadium,39.048889,-94.483889,https://sportslogohistory.com/wp-content/uploads/2018/04/kansas_city_chiefs_1972-pres.png
1976,AFC,AFC West,San Diego Chargers,San Diego Stadium,32.783056,-117.119444,https://sportslogohistory.com/wp-content/uploads/2017/12/san_diego_chargers_1974-1987.png
1976,AFC,AFC West,Denver Broncos,Mile High Stadium,39.746111,-105.02166,https://sportslogohistory.com/wp-content/uploads/2017/12/denver_broncos_1970-1992.png
1976,AFC,AFC West,Tampa Bay Buccaneers,Tampa Stadium,27.978889,-82.503611,https://static.wikia.nocookie.net/logopedia/images/b/b9/200px-Tampa_Bay_Buccaneers_logo_old_svg.png/revision/latest/scale-to-width-down/200?cb=20100915001333
1976,NFC,NFC East,Dallas Cowboys,Texas Stadium,32.84,-96.911,https://sportslogohistory.com/wp-content/uploads/2017/12/dallas_cowboys_1964-pres.png
1976,NFC,NFC East,New York Giants,Giants Stadium,39.812222,-73.076944,https://sportslogohistory.com/wp-content/uploads/2017/12/new_york_giants_1976-1999.png
1976,NFC,NFC East,St. Louis Cardinals,Busch Memorial Stadium,38.623889,-90.1925,https://sportslogohistory.com/wp-content/uploads/2017/12/st_lous_cardinals_1970-1987.png
1976,NFC,NFC East,Washington Redskins,Robert F. Kennedy Memorial Stadium,37.89,-76.972,https://sportslogohistory.com/wp-content/uploads/2017/12/washington_redskins_1972-1981.png
1976,NFC,NFC East,Philadelphia Eagles,Veterans Stadium,39.906667,-75.171111,https://sportslogohistory.com/wp-content/uploads/2019/04/philadelphia_eagles_1973-1986.png
1976,NFC,NFC Central,Minnesota Vikings,Metropolitan Stadium,44.854444,-93.241944,https://sportslogohistory.com/wp-content/uploads/2020/09/minnesota_vikings_1966-1996.png
1976,NFC,NFC Central,Detroit Lions,Tiger Stadium,42.331944,-83.068889,https://sportslogohistory.com/wp-content/uploads/2017/12/detroit_lions_1970-2002.png
1976,NFC,NFC Central,Green Bay Packers,Lambeau Field,44.501389,-88.062222,https://sportslogohistory.com/wp-content/uploads/2017/12/green_bay_packers_1961-1979.png
1976,NFC,NFC Central,Chicago Bears,Soldier Field,41.8623,-87.6167,https://sportslogohistory.com/wp-content/uploads/2017/12/chicago_bears_1974-pres.png
1976,NFC,NFC West,San Francisco 49ers,Candlestick Park,37.713611,-123.386111,https://sportslogohistory.com/wp-content/uploads/2017/12/san_francisco_49ers_1968-1995.png
1976,NFC,NFC West,Los Angeles Rams,Los Angeles Memorial Coliseum,34.014167,-118.287778,https://sportslogohistory.com/wp-content/uploads/2017/12/los_angeles_rams_1970-1982.png
1976,NFC,NFC West,Atlanta Falcons,Atlanta–Fulton County Stadium,33.739,-84.389,https://sportslogohistory.com/wp-content/uploads/2017/12/atlanta_falcons_1966-1989.png
1976,NFC,NFC West,New Orleans Saints,Mercedes-Benz Superdome,29.950833,-90.081111,https://sportslogohistory.com/wp-content/uploads/2017/12/new_orleans_saints_1967-1999.png
1976,NFC,NFC West,Seattle Seahawks,Kingdome,47.595278,-122.331389,https://static.wikia.nocookie.net/logopedia/images/b/ba/995.svg/revision/latest/scale-to-width-down/200?cb=20181221031825
1977,AFC,AFC East,Baltimore Colts,Memorial Stadium,39.329444,-76.601389,https://sportslogohistory.com/wp-content/uploads/2017/12/baltimore_colts_1961-1978.png
1977,AFC,AFC East,Miami Dolphins,Miami Orange Bowl,25.778,-80.22,https://sportslogohistory.com/wp-content/uploads/2017/12/miami_dolphins_1974-1989.png
1977,AFC,AFC East,New York Jets,Shea Stadium,40.755556,-73.848056,https://sportslogohistory.com/wp-content/uploads/2017/12/new_york_jets_1967-1977.png
1977,AFC,AFC East,Buffalo Bills,Bills Stadium,42.774,-78.787,https://sportslogohistory.com/wp-content/uploads/2017/12/buffalo_bills_1974-pres.png
1977,AFC,AFC East,New England Patriots,Foxboro Stadium,42.0927,-71.267442,https://sportslogohistory.com/wp-content/uploads/2018/02/new_england_patriots_1972-1988.png
1977,AFC,AFC Central,Cincinnati Bengals,Riverfront Stadium,39.096667,-84.508333,https://sportslogohistory.com/wp-content/uploads/2017/12/cincinnati_bengals_1970-1980.png
1977,AFC,AFC Central,Cleveland Browns,Cleveland Stadium,41.506667,-81.697222,https://sportslogohistory.com/wp-content/uploads/2017/12/cleveland_browns_1970-1985.png
1977,AFC,AFC Central,Pittsburgh Steelers,Three Rivers Stadium,40.446667,-80.012778,https://sportslogohistory.com/wp-content/uploads/2016/SLH/nfl_primary/pittsburgh_steelers.png
1977,AFC,AFC Central,Houston Oilers,Houston Astrodome,29.685,-95.407778,https://sportslogohistory.com/wp-content/uploads/2017/12/houston_oilers_1972-1979.png
1977,AFC,AFC West,Oakland Raiders,Oakland–Alameda County Coliseum,37.751667,-121.200556,https://static.wikia.nocookie.net/logopedia/images/c/c1/200px-Oakland_Raiders_svg.png/revision/latest/scale-to-width-down/200?cb=20100914224831
1977,AFC,AFC West,Kansas City Chiefs,Arrowhead Stadium,39.048889,-94.483889,https://sportslogohistory.com/wp-content/uploads/2018/04/kansas_city_chiefs_1972-pres.png
1977,AFC,AFC West,San Diego Chargers,San Diego Stadium,32.783056,-117.119444,https://sportslogohistory.com/wp-content/uploads/2017/12/san_diego_chargers_1974-1987.png
1977,AFC,AFC West,Denver Broncos,Mile High Stadium,39.746111,-105.02166,https://sportslogohistory.com/wp-content/uploads/2017/12/denver_broncos_1970-1992.png
1977,AFC,AFC West,Seattle Seahawks,Kingdome,47.595278,-122.331389,https://static.wikia.nocookie.net/logopedia/images/b/ba/995.svg/revision/latest/scale-to-width-down/200?cb=20181221031825
1977,NFC,NFC East,Dallas Cowboys,Texas Stadium,32.84,-96.911,https://sportslogohistory.com/wp-content/uploads/2017/12/dallas_cowboys_1964-pres.png
1977,NFC,NFC East,New York Giants,Giants Stadium,39.812222,-73.076944,https://sportslogohistory.com/wp-content/uploads/2017/12/new_york_giants_1976-1999.png
1977,NFC,NFC East,St. Louis Cardinals,Busch Memorial Stadium,38.623889,-90.1925,https://sportslogohistory.com/wp-content/uploads/2017/12/st_lous_cardinals_1970-1987.png
1977,NFC,NFC East,Washington Redskins,Robert F. Kennedy Memorial Stadium,37.89,-76.972,https://sportslogohistory.com/wp-content/uploads/2017/12/washington_redskins_1972-1981.png
1977,NFC,NFC East,Philadelphia Eagles,Veterans Stadium,39.906667,-75.171111,https://sportslogohistory.com/wp-content/uploads/2019/04/philadelphia_eagles_1973-1986.png
1977,NFC,NFC Central,Minnesota Vikings,Metropolitan Stadium,44.854444,-93.241944,https://sportslogohistory.com/wp-content/uploads/2020/09/minnesota_vikings_1966-1996.png
1977,NFC,NFC Central,Detroit Lions,Tiger Stadium,42.331944,-83.068889,https://sportslogohistory.com/wp-content/uploads/2017/12/detroit_lions_1970-2002.png
1977,NFC,NFC Central,Green Bay Packers,Lambeau Field,44.501389,-88.062222,https://sportslogohistory.com/wp-content/uploads/2017/12/green_bay_packers_1961-1979.png
1977,NFC,NFC Central,Chicago Bears,Soldier Field,41.8623,-87.6167,https://sportslogohistory.com/wp-content/uploads/2017/12/chicago_bears_1974-pres.png
1977,NFC,NFC Central,Tampa Bay Buccaneers,Tampa Stadium,27.978889,-82.503611,https://static.wikia.nocookie.net/logopedia/images/b/b9/200px-Tampa_Bay_Buccaneers_logo_old_svg.png/revision/latest/scale-to-width-down/200?cb=20100915001333
1977,NFC,NFC West,San Francisco 49ers,Candlestick Park,37.713611,-123.386111,https://sportslogohistory.com/wp-content/uploads/2017/12/san_francisco_49ers_1968-1995.png
1977,NFC,NFC West,Los Angeles Rams,Los Angeles Memorial Coliseum,34.014167,-118.287778,https://sportslogohistory.com/wp-content/uploads/2017/12/los_angeles_rams_1970-1982.png
1977,NFC,NFC West,Atlanta Falcons,Atlanta–Fulton County Stadium,33.739,-84.389,https://sportslogohistory.com/wp-content/uploads/2017/12/atlanta_falcons_1966-1989.png
1977,NFC,NFC West,New Orleans Saints,Mercedes-Benz Superdome,29.950833,-90.081111,https://sportslogohistory.com/wp-content/uploads/2017/12/new_orleans_saints_1967-1999.png
1978,AFC,AFC East,Baltimore Colts,Memorial Stadium,39.329444,-76.601389,https://sportslogohistory.com/wp-content/uploads/2017/12/baltimore_colts_1961-1978.png
1978,AFC,AFC East,Miami Dolphins,Miami Orange Bowl,25.778,-80.22,https://sportslogohistory.com/wp-content/uploads/2017/12/miami_dolphins_1974-1989.png
1978,AFC,AFC East,New York Jets,Shea Stadium,40.755556,-73.848056,https://sportslogohistory.com/wp-content/uploads/2017/12/new_york_jets_1978-1997.png
1978,AFC,AFC East,Buffalo Bills,Bills Stadium,42.774,-78.787,https://sportslogohistory.com/wp-content/uploads/2017/12/buffalo_bills_1974-pres.png
1978,AFC,AFC East,New England Patriots,Foxboro Stadium,42.0927,-71.267442,https://sportslogohistory.com/wp-content/uploads/2018/02/new_england_patriots_1972-1988.png
1978,AFC,AFC Central,Cincinnati Bengals,Riverfront Stadium,39.096667,-84.508333,https://sportslogohistory.com/wp-content/uploads/2017/12/cincinnati_bengals_1970-1980.png
1978,AFC,AFC Central,Cleveland Browns,Cleveland Stadium,41.506667,-81.697222,https://sportslogohistory.com/wp-content/uploads/2017/12/cleveland_browns_1970-1985.png
1978,AFC,AFC Central,Pittsburgh Steelers,Three Rivers Stadium,40.446667,-80.012778,https://sportslogohistory.com/wp-content/uploads/2016/SLH/nfl_primary/pittsburgh_steelers.png
1978,AFC,AFC Central,Houston Oilers,Houston Astrodome,29.685,-95.407778,https://sportslogohistory.com/wp-content/uploads/2017/12/houston_oilers_1972-1979.png
1978,AFC,AFC West,Oakland Raiders,Oakland–Alameda County Coliseum,37.751667,-121.200556,https://static.wikia.nocookie.net/logopedia/images/c/c1/200px-Oakland_Raiders_svg.png/revision/latest/scale-to-width-down/200?cb=20100914224831
1978,AFC,AFC West,Kansas City Chiefs,Arrowhead Stadium,39.048889,-94.483889,https://sportslogohistory.com/wp-content/uploads/2018/04/kansas_city_chiefs_1972-pres.png
1978,AFC,AFC West,San Diego Chargers,San Diego Stadium,32.783056,-117.119444,https://sportslogohistory.com/wp-content/uploads/2017/12/san_diego_chargers_1974-1987.png
1978,AFC,AFC West,Denver Broncos,Mile High Stadium,39.746111,-105.02166,https://sportslogohistory.com/wp-content/uploads/2017/12/denver_broncos_1970-1992.png
1978,AFC,AFC West,Seattle Seahawks,Kingdome,47.595278,-122.331389,https://static.wikia.nocookie.net/logopedia/images/b/ba/995.svg/revision/latest/scale-to-width-down/200?cb=20181221031825
1978,NFC,NFC East,Dallas Cowboys,Texas Stadium,32.84,-96.911,https://sportslogohistory.com/wp-content/uploads/2017/12/dallas_cowboys_1964-pres.png
1978,NFC,NFC East,New York Giants,Giants Stadium,39.812222,-73.076944,https://sportslogohistory.com/wp-content/uploads/2017/12/new_york_giants_1976-1999.png
1978,NFC,NFC East,St. Louis Cardinals,Busch Memorial Stadium,38.623889,-90.1925,https://sportslogohistory.com/wp-content/uploads/2017/12/st_lous_cardinals_1970-1987.png
1978,NFC,NFC East,Washington Redskins,Robert F. Kennedy Memorial Stadium,37.89,-76.972,https://sportslogohistory.com/wp-content/uploads/2017/12/washington_redskins_1972-1981.png
1978,NFC,NFC East,Philadelphia Eagles,Veterans Stadium,39.906667,-75.171111,https://sportslogohistory.com/wp-content/uploads/2019/04/philadelphia_eagles_1973-1986.png
1978,NFC,NFC Central,Minnesota Vikings,Metropolitan Stadium,44.854444,-93.241944,https://sportslogohistory.com/wp-content/uploads/2020/09/minnesota_vikings_1966-1996.png
1978,NFC,NFC Central,Detroit Lions,Tiger Stadium,42.331944,-83.068889,https://sportslogohistory.com/wp-content/uploads/2017/12/detroit_lions_1970-2002.png
1978,NFC,NFC Central,Green Bay Packers,Lambeau Field,44.501389,-88.062222,https://sportslogohistory.com/wp-content/uploads/2017/12/green_bay_packers_1961-1979.png
1978,NFC,NFC Central,Chicago Bears,Soldier Field,41.8623,-87.6167,https://sportslogohistory.com/wp-content/uploads/2017/12/chicago_bears_1974-pres.png
1978,NFC,NFC Central,Tampa Bay Buccaneers,Tampa Stadium,27.978889,-82.503611,https://static.wikia.nocookie.net/logopedia/images/b/b9/200px-Tampa_Bay_Buccaneers_logo_old_svg.png/revision/latest/scale-to-width-down/200?cb=20100915001333
1978,NFC,NFC West,San Francisco 49ers,Candlestick Park,37.713611,-123.386111,https://sportslogohistory.com/wp-content/uploads/2017/12/san_francisco_49ers_1968-1995.png
1978,NFC,NFC West,Los Angeles Rams,Los Angeles Memorial Coliseum,34.014167,-118.287778,https://sportslogohistory.com/wp-content/uploads/2017/12/los_angeles_rams_1970-1982.png
1978,NFC,NFC West,Atlanta Falcons,Atlanta–Fulton County Stadium,33.739,-84.389,https://sportslogohistory.com/wp-content/uploads/2017/12/atlanta_falcons_1966-1989.png
1978,NFC,NFC West,New Orleans Saints,Mercedes-Benz Superdome,29.950833,-90.081111,https://sportslogohistory.com/wp-content/uploads/2017/12/new_orleans_saints_1967-1999.png
1979,AFC,AFC East,Baltimore Colts,Memorial Stadium,39.329444,-76.601389,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png
1979,AFC,AFC East,Miami Dolphins,Miami Orange Bowl,25.778,-80.22,https://sportslogohistory.com/wp-content/uploads/2017/12/miami_dolphins_1974-1989.png
1979,AFC,AFC East,New York Jets,Shea Stadium,40.755556,-73.848056,https://sportslogohistory.com/wp-content/uploads/2017/12/new_york_jets_1978-1997.png
1979,AFC,AFC East,Buffalo Bills,Bills Stadium,42.774,-78.787,https://sportslogohistory.com/wp-content/uploads/2017/12/buffalo_bills_1974-pres.png
1979,AFC,AFC East,New England Patriots,Foxboro Stadium,42.0927,-71.267442,https://sportslogohistory.com/wp-content/uploads/2018/02/new_england_patriots_1972-1988.png
1979,AFC,AFC Central,Cincinnati Bengals,Riverfront Stadium,39.096667,-84.508333,https://sportslogohistory.com/wp-content/uploads/2017/12/cincinnati_bengals_1970-1980.png
1979,AFC,AFC Central,Cleveland Browns,Cleveland Stadium,41.506667,-81.697222,https://sportslogohistory.com/wp-content/uploads/2017/12/cleveland_browns_1970-1985.png
1979,AFC,AFC Central,Pittsburgh Steelers,Three Rivers Stadium,40.446667,-80.012778,https://sportslogohistory.com/wp-content/uploads/2016/SLH/nfl_primary/pittsburgh_steelers.png
1979,AFC,AFC Central,Houston Oilers,Houston Astrodome,29.685,-95.407778,https://sportslogohistory.com/wp-content/uploads/2017/12/houston_oilers_1972-1979.png
1979,AFC,AFC West,Oakland Raiders,Oakland–Alameda County Coliseum,37.751667,-121.200556,https://static.wikia.nocookie.net/logopedia/images/c/c1/200px-Oakland_Raiders_svg.png/revision/latest/scale-to-width-down/200?cb=20100914224831
1979,AFC,AFC West,Kansas City Chiefs,Arrowhead Stadium,39.048889,-94.483889,https://sportslogohistory.com/wp-content/uploads/2018/04/kansas_city_chiefs_1972-pres.png
1979,AFC,AFC West,San Diego Chargers,San Diego Stadium,32.783056,-117.119444,https://sportslogohistory.com/wp-content/uploads/2017/12/san_diego_chargers_1974-1987.png
1979,AFC,AFC West,Denver Broncos,Mile High Stadium,39.746111,-105.02166,https://sportslogohistory.com/wp-content/uploads/2017/12/denver_broncos_1970-1992.png
1979,AFC,AFC West,Seattle Seahawks,Kingdome,47.595278,-122.331389,https://static.wikia.nocookie.net/logopedia/images/b/ba/995.svg/revision/latest/scale-to-width-down/200?cb=20181221031825
1979,NFC,NFC East,Dallas Cowboys,Texas Stadium,32.84,-96.911,https://sportslogohistory.com/wp-content/uploads/2017/12/dallas_cowboys_1964-pres.png
1979,NFC,NFC East,New York Giants,Giants Stadium,39.812222,-73.076944,https://sportslogohistory.com/wp-content/uploads/2017/12/new_york_giants_1976-1999.png
1979,NFC,NFC East,St. Louis Cardinals,Busch Memorial Stadium,38.623889,-90.1925,https://sportslogohistory.com/wp-content/uploads/2017/12/st_lous_cardinals_1970-1987.png
1979,NFC,NFC East,Washington Redskins,Robert F. Kennedy Memorial Stadium,37.89,-76.972,https://sportslogohistory.com/wp-content/uploads/2017/12/washington_redskins_1972-1981.png
1979,NFC,NFC East,Philadelphia Eagles,Veterans Stadium,39.906667,-75.171111,https://sportslogohistory.com/wp-content/uploads/2019/04/philadelphia_eagles_1973-1986.png
1979,NFC,NFC Central,Minnesota Vikings,Metropolitan Stadium,44.854444,-93.241944,https://sportslogohistory.com/wp-content/uploads/2020/09/minnesota_vikings_1966-1996.png
1979,NFC,NFC Central,Detroit Lions,Tiger Stadium,42.331944,-83.068889,https://sportslogohistory.com/wp-content/uploads/2017/12/detroit_lions_1970-2002.png
1979,NFC,NFC Central,Green Bay Packers,Lambeau Field,44.501389,-88.062222,https://sportslogohistory.com/wp-content/uploads/2017/12/green_bay_packers_1961-1979.png
1979,NFC,NFC Central,Chicago Bears,Soldier Field,41.8623,-87.6167,https://sportslogohistory.com/wp-content/uploads/2017/12/chicago_bears_1974-pres.png
1979,NFC,NFC Central,Tampa Bay Buccaneers,Tampa Stadium,27.978889,-82.503611,https://static.wikia.nocookie.net/logopedia/images/b/b9/200px-Tampa_Bay_Buccaneers_logo_old_svg.png/revision/latest/scale-to-width-down/200?cb=20100915001333
1979,NFC,NFC West,San Francisco 49ers,Candlestick Park,37.713611,-123.386111,https://sportslogohistory.com/wp-content/uploads/2017/12/san_francisco_49ers_1968-1995.png
